ServiceNo,Operator,Direction,StopSequence,BusStopCode,Distance
59,SBST,1,6,52361,2.5
59,SBST,1,7,52449,2.9
59,SBST,1,8,52179,3.1
59,SBST,1,9,52169,3.5
59,SBST,1,10,52159,3.7
59,SBST,1,11,52149,3.9
59,SBST,1,12,52139,4.3
59,SBST,1,13,52509,5
59,SBST,1,14,52329,5.3
59,SBST,1,17,72011,12.1
59,SBST,1,18,71099,12.4
59,SBST,1,19,72059,13
59,SBST,1,20,72049,13.4
59,SBST,1,21,72039,13.7
59,SBST,1,22,84709,14
59,SBST,1,23,84489,14.5
59,SBST,1,24,84461,14.9
59,SBST,1,25,84471,15.3
59,SBST,1,26,84621,15.7
59,SBST,1,27,84611,16.1
59,SBST,1,28,84631,16.3
59,SBST,1,29,84601,16.5
59,SBST,1,30,75341,16.9
59,SBST,1,31,75061,17.3
59,SBST,1,32,75051,18
59,SBST,1,33,76071,18.7
59,SBST,1,34,76081,19.2
59,SBST,1,35,76091,19.6
59,SBST,1,36,76101,20
59,SBST,1,37,76031,20.2
59,SBST,1,38,76231,20.6
59,SBST,1,39,76241,20.9
59,SBST,1,40,98011,21.5
59,SBST,1,41,98021,21.9
59,SBST,1,42,98041,22.4
59,SBST,1,43,98121,22.9
59,SBST,1,44,98131,23.2
59,SBST,1,45,98061,23.8
59,SBST,1,46,98071,24.2
59,SBST,1,47,99011,24.6
59,SBST,1,48,99021,25
59,SBST,1,49,99031,25.3
59,SBST,1,50,99041,25.7
59,SBST,1,51,99139,26
59,SBST,1,52,99009,26.3
59,SBST,2,1,99009,0
59,SBST,2,2,99131,0.2
59,SBST,2,3,99049,0.5
59,SBST,2,4,99039,0.9
59,SBST,2,5,99029,1.2
59,SBST,2,6,99019,1.6
59,SBST,2,7,98079,2.2
59,SBST,2,8,98069,2.6
59,SBST,2,9,98139,3
59,SBST,2,10,98129,3.3
59,SBST,2,11,98049,3.8
59,SBST,2,12,98029,4.5
59,SBST,2,13,98019,4.9
59,SBST,2,14,76249,5.5
59,SBST,2,15,76239,5.8
59,SBST,2,16,76039,6.1
59,SBST,2,17,76109,6.4
59,SBST,2,18,76099,6.8
59,SBST,2,19,76089,7.2
59,SBST,2,20,76079,7.6
59,SBST,2,21,75059,8.3
59,SBST,2,22,75069,9
59,SBST,2,23,75349,9.4
59,SBST,2,24,84609,9.7
59,SBST,2,25,84639,10
59,SBST,2,26,84619,10.2
59,SBST,2,27,84629,10.5
59,SBST,2,28,84479,10.8
59,SBST,2,29,84469,11.2
59,SBST,2,30,84481,11.8
59,SBST,2,31,84701,12.3
59,SBST,2,32,72031,12.6
59,SBST,2,33,72041,12.9
59,SBST,2,34,72051,13.3
59,SBST,2,35,71091,13.8
59,SBST,2,36,72019,14.2
59,SBST,2,39,52321,21.2
59,SBST,2,40,52501,21.5
59,SBST,2,41,52131,22.2
59,SBST,2,42,52141,22.7
59,SBST,2,43,52151,22.9
59,SBST,2,44,52161,23.3
59,SBST,2,45,52171,23.6
59,SBST,2,46,52441,23.8
59,SBST,2,47,52369,24.2
59,SBST,2,48,52039,24.8
59,SBST,2,49,53219,25.6
59,SBST,2,50,53229,26.1
59,SBST,2,51,53009,26.5
6,GAS,1,1,77009,0
6,GAS,1,2,78109,0.8
6,GAS,1,3,78119,1.3
6,GAS,1,4,78129,1.8
6,GAS,1,5,78139,2.2
6,GAS,1,6,78149,2.6
6,GAS,1,7,98109,3
6,GAS,1,8,98041,3.4
6,GAS,1,9,98121,3.9
6,GAS,1,10,98131,4.2
6,GAS,1,11,98141,4.5
6,GAS,1,12,98151,4.7
6,GAS,1,13,98161,5
6,GAS,1,14,98171,5.2
6,GAS,1,15,98181,5.5
6,GAS,1,16,98199,5.8
6,GAS,1,17,98209,6.1
6,GAS,1,18,98219,6.3
6,GAS,1,19,98229,6.6
6,GAS,1,20,98149,6.9
6,GAS,1,21,98139,7.2
6,GAS,1,22,98129,7.5
6,GAS,1,23,98049,8
6,GAS,1,24,98101,8.7
6,GAS,1,25,78141,9.1
6,GAS,1,26,78131,9.5
6,GAS,1,27,78121,9.9
6,GAS,1,28,78111,10.4
6,GAS,1,29,78101,10.8
6,GAS,1,30,77009,11.4
60,SBST,1,1,82009,0
60,SBST,1,2,82061,0.5
60,SBST,1,3,83101,0.9
60,SBST,1,4,83111,1.2
60,SBST,1,5,72011,1.7
60,SBST,1,6,72021,2.1
60,SBST,1,7,72061,2.6
60,SBST,1,8,72071,2.8
60,SBST,1,9,84501,3.4
60,SBST,1,10,84511,3.8
60,SBST,1,11,84499,4.2
60,SBST,1,12,84489,4.8
60,SBST,1,13,84459,5.2
60,SBST,1,14,84539,5.4
60,SBST,1,15,84361,6.4
60,SBST,1,16,84309,6.8
60,SBST,1,17,84009,7.4
60,SBST,1,18,84301,8
60,SBST,1,19,84369,8.4
60,SBST,1,20,84451,9.5
60,SBST,1,21,84481,10
60,SBST,1,22,84491,10.5
60,SBST,1,23,84501,10.8
60,SBST,1,24,84511,11.2
60,SBST,1,25,72079,11.4
60,SBST,1,26,72069,11.7
60,SBST,1,27,72029,12.1
60,SBST,1,28,72019,12.5
60,SBST,1,29,83119,13.2
60,SBST,1,30,83109,13.4
60,SBST,1,31,82069,14.1
60,SBST,1,32,82221,14.6
60,SBST,1,33,82009,15.2
60A,SBST,1,1,82009,0
60A,SBST,1,2,82061,0.5
60A,SBST,1,3,83101,0.9
60A,SBST,1,4,83111,1.2
60A,SBST,1,5,72011,1.7
60A,SBST,1,6,72021,2.1
60A,SBST,1,7,72061,2.6
60A,SBST,1,8,72071,2.8
60A,SBST,1,9,84501,3.4
60A,SBST,1,10,84511,3.8
60T,SBST,1,1,82009,0
60T,SBST,1,2,82061,0.5
60T,SBST,1,3,83101,0.9
60T,SBST,1,4,83111,1.2
60T,SBST,1,5,72011,1.7
60T,SBST,1,6,72021,2.1
60T,SBST,1,7,72061,2.6
60T,SBST,1,8,72071,2.8
60T,SBST,1,9,84501,3.4
60T,SBST,1,10,84511,3.8
60T,SBST,1,11,84499,4.2
60T,SBST,1,12,84489,4.8
60T,SBST,1,13,84459,5.2
60T,SBST,1,14,84539,5.4
60T,SBST,1,15,84361,6.4
60T,SBST,1,16,84309,6.8
60T,SBST,1,17,84009,7.4
61,SMRT,1,1,43009,0
61,SMRT,1,2,43179,0.6
61,SMRT,1,3,43189,1
61,SMRT,1,4,43199,1.4
61,SMRT,1,5,43209,1.9
61,SMRT,1,6,42199,2.4
61,SMRT,1,7,42189,2.7
61,SMRT,1,8,42179,3
61,SMRT,1,9,42169,3.4
61,SMRT,1,10,42159,3.6
61,SMRT,1,11,42259,3.9
61,SMRT,1,12,42089,4.3
61,SMRT,1,13,42149,4.8
61,SMRT,1,14,12109,5.4
61,SMRT,1,15,12099,5.8
61,SMRT,1,16,12089,6
61,SMRT,1,17,12079,6.5
61,SMRT,1,18,12069,6.8
61,SMRT,1,19,12119,7.1
61,SMRT,1,20,12059,7.3
61,SMRT,1,21,12049,7.6
61,SMRT,1,22,12039,8
61,SMRT,1,23,12029,8.3
61,SMRT,1,24,11299,8.7
61,SMRT,1,25,11289,9.1
61,SMRT,1,26,11279,9.4
61,SMRT,1,27,11269,9.9
61,SMRT,1,28,11419,10.2
61,SMRT,1,29,11409,10.7
61,SMRT,1,30,11179,10.9
61,SMRT,1,31,11169,11.5
61,SMRT,1,32,11161,12.2
61,SMRT,1,33,11459,12.7
61,SMRT,1,34,11449,13
61,SMRT,1,36,11059,14.1
61,SMRT,1,37,11049,14.5
61,SMRT,1,38,11039,14.9
61,SMRT,1,39,11029,15.3
61,SMRT,1,40,11519,15.9
61,SMRT,1,41,18019,16.6
61,SMRT,1,42,15059,17.1
61,SMRT,1,43,15049,17.4
61,SMRT,1,44,14189,17.8
61,SMRT,1,45,14179,18.1
61,SMRT,1,46,14169,18.5
61,SMRT,1,47,14159,19
61,SMRT,1,48,14139,19.4
61,SMRT,1,49,14129,19.9
61,SMRT,1,50,14119,20.2
61,SMRT,1,51,14011,20.8
61,SMRT,1,52,14239,21.4
61,SMRT,1,53,14229,21.7
61,SMRT,1,54,10391,22.2
61,SMRT,1,55,10049,22.6
61,SMRT,1,56,10017,23
61,SMRT,1,57,10018,23.1
61,SMRT,1,58,05013,23.9
61,SMRT,1,59,05023,24.3
61,SMRT,1,60,04222,24.6
61,SMRT,1,61,04142,25.1
61,SMRT,1,62,01012,25.6
61,SMRT,1,63,01113,26.2
61,SMRT,1,64,01121,26.6
61,SMRT,1,65,01211,26.9
61,SMRT,1,66,01311,27.2
61,SMRT,1,67,07371,27.5
61,SMRT,1,68,60011,28.1
61,SMRT,1,69,60021,28.7
61,SMRT,1,70,60031,29.2
61,SMRT,1,71,60229,29.5
61,SMRT,1,72,60159,30
61,SMRT,1,74,60161,31.1
61,SMRT,1,75,60211,31.9
61,SMRT,1,76,70101,32.3
61,SMRT,1,77,70111,32.7
61,SMRT,1,78,70039,33.2
61,SMRT,1,79,70151,33.5
61,SMRT,1,80,70161,33.8
61,SMRT,1,81,70171,34.2
61,SMRT,1,82,70181,34.4
61,SMRT,1,83,70191,34.6
61,SMRT,1,84,70371,34.8
61,SMRT,1,85,71161,35.1
61,SMRT,1,86,71151,35.4
61,SMRT,1,87,71141,35.7
61,SMRT,1,88,71121,36
61,SMRT,1,89,71131,36.3
61,SMRT,1,90,71091,36.6
61,SMRT,1,91,72019,37
61,SMRT,1,92,83119,37.7
61,SMRT,1,93,83109,37.9
61,SMRT,1,94,82069,38.6
61,SMRT,1,95,82221,39.1
61,SMRT,1,97,82009,39.7
61,SMRT,2,1,82009,0
61,SMRT,2,2,82061,0.5
61,SMRT,2,3,83101,0.9
61,SMRT,2,4,83111,1.2
61,SMRT,2,5,72011,1.7
61,SMRT,2,6,71099,2
61,SMRT,2,7,71139,2.4
61,SMRT,2,8,71129,2.7
61,SMRT,2,9,71149,3
61,SMRT,2,10,71159,3.3
61,SMRT,2,11,71169,3.6
61,SMRT,2,12,70379,3.9
61,SMRT,2,13,70201,4.1
61,SMRT,2,14,70211,4.5
61,SMRT,2,15,70221,5
61,SMRT,2,17,70231,5.4
61,SMRT,2,18,70241,5.7
61,SMRT,2,19,70021,6
61,SMRT,2,20,70031,6.3
61,SMRT,2,21,70119,6.7
61,SMRT,2,22,70109,7.1
61,SMRT,2,23,60219,7.5
61,SMRT,2,24,60179,7.9
61,SMRT,2,25,60221,8.5
61,SMRT,2,26,60039,8.8
61,SMRT,2,27,60029,9.3
61,SMRT,2,28,60019,9.8
61,SMRT,2,29,07369,10.1
61,SMRT,2,30,07379,10.3
61,SMRT,2,31,01339,10.6
61,SMRT,2,32,01329,11
61,SMRT,2,33,01229,11.5
61,SMRT,2,34,01139,11.9
61,SMRT,2,35,01039,12.2
61,SMRT,2,36,01029,12.4
61,SMRT,2,37,04167,12.9
61,SMRT,2,38,04249,13.2
61,SMRT,2,39,05029,13.6
61,SMRT,2,40,05199,14
61,SMRT,2,41,05189,14.3
61,SMRT,2,42,05259,14.7
61,SMRT,2,43,05239,14.9
61,SMRT,2,44,10021,15.3
61,SMRT,2,45,10041,15.7
61,SMRT,2,46,10399,16.3
61,SMRT,2,47,14221,16.6
61,SMRT,2,48,14231,17
61,SMRT,2,49,14019,17.4
61,SMRT,2,50,14141,18.1
61,SMRT,2,51,14121,18.4
61,SMRT,2,52,14131,18.8
61,SMRT,2,53,14151,19.3
61,SMRT,2,54,14161,19.7
61,SMRT,2,55,14171,20.1
61,SMRT,2,56,15041,20.8
61,SMRT,2,57,15051,21.1
61,SMRT,2,58,18011,21.6
61,SMRT,2,59,11511,22.2
61,SMRT,2,60,11021,22.7
61,SMRT,2,61,11031,23
61,SMRT,2,62,11441,23.9
61,SMRT,2,63,11451,24.2
61,SMRT,2,64,11171,24.9
61,SMRT,2,65,11401,25.4
61,SMRT,2,66,11261,25.9
61,SMRT,2,67,11271,26.5
61,SMRT,2,68,11281,26.8
61,SMRT,2,69,11291,27.2
61,SMRT,2,70,12021,27.6
61,SMRT,2,71,12031,28
61,SMRT,2,72,12041,28.4
61,SMRT,2,73,12051,28.7
61,SMRT,2,74,12111,28.9
61,SMRT,2,75,12061,29.4
61,SMRT,2,76,12071,29.7
61,SMRT,2,77,12081,30.2
61,SMRT,2,78,12091,30.6
61,SMRT,2,79,12101,31
61,SMRT,2,80,42141,31.4
61,SMRT,2,81,42071,31.8
61,SMRT,2,82,42151,32.1
61,SMRT,2,83,42161,32.4
61,SMRT,2,84,42171,32.8
61,SMRT,2,85,42181,33.1
61,SMRT,2,86,42191,33.5
61,SMRT,2,87,43201,33.8
61,SMRT,2,88,43191,34.4
61,SMRT,2,89,43181,34.8
61,SMRT,2,90,43171,35.2
61,SMRT,2,91,43009,35.7
62,GAS,1,1,65009,0
62,GAS,1,2,65201,0.5
62,GAS,1,3,65151,0.9
62,GAS,1,4,65161,1.2
62,GAS,1,5,65171,1.7
62,GAS,1,6,65529,2.2
62,GAS,1,7,67529,2.9
62,GAS,1,8,67519,3.3
62,GAS,1,9,67509,3.6
62,GAS,1,10,64409,4.3
62,GAS,1,11,64069,4.7
62,GAS,1,12,64071,5.3
62,GAS,1,13,64039,5.8
62,GAS,1,14,64371,6.2
62,GAS,1,15,64381,6.5
62,GAS,1,16,64391,6.8
62,GAS,1,17,63351,7.1
62,GAS,1,18,63341,7.5
62,GAS,1,19,63249,8.1
62,GAS,1,20,63139,8.6
62,GAS,1,21,63261,9.2
62,GAS,1,22,63271,9.5
62,GAS,1,23,63281,9.8
62,GAS,1,24,63291,10.2
62,GAS,1,25,63301,10.5
62,GAS,1,26,62221,10.8
62,GAS,1,27,62049,11.4
62,GAS,1,28,62039,11.6
62,GAS,1,29,62029,12
62,GAS,1,30,62019,12.2
62,GAS,1,31,70309,12.5
62,GAS,1,32,70299,12.7
62,GAS,1,33,70289,13
62,GAS,1,34,70149,13.5
62,GAS,1,35,70139,13.9
62,GAS,1,36,70129,14.2
62,GAS,1,37,70039,14.6
62,GAS,1,38,70029,14.9
62,GAS,1,39,70019,15.3
62,GAS,1,40,81099,15.7
62,GAS,1,41,81089,16.1
62,GAS,1,42,80089,16.6
62,GAS,1,43,80069,17
62,GAS,1,44,80049,17.5
62,GAS,1,45,80051,17.9
62,GAS,1,46,80071,18.3
62,GAS,1,47,80091,18.8
62,GAS,1,48,81081,19
62,GAS,1,49,81091,19.4
62,GAS,1,50,70011,19.8
62,GAS,1,51,70021,20.2
62,GAS,1,52,70031,20.5
62,GAS,1,53,70121,21
62,GAS,1,54,70131,21.4
62,GAS,1,55,70141,21.7
62,GAS,1,56,70281,22.1
62,GAS,1,57,70291,22.4
62,GAS,1,58,70301,22.7
62,GAS,1,59,62011,23
62,GAS,1,60,62021,23.2
62,GAS,1,61,62031,23.4
62,GAS,1,62,62041,23.8
62,GAS,1,63,62229,24.5
62,GAS,1,64,63309,24.9
62,GAS,1,65,63299,25.2
62,GAS,1,66,63289,25.5
62,GAS,1,67,63279,25.8
62,GAS,1,68,63269,26.1
62,GAS,1,69,63131,26.6
62,GAS,1,70,63241,27.2
62,GAS,1,71,63349,27.7
62,GAS,1,72,63359,28.2
62,GAS,1,73,64399,28.5
62,GAS,1,74,64389,28.9
62,GAS,1,75,64379,29.2
62,GAS,1,76,64031,29.5
62,GAS,1,77,64079,30
62,GAS,1,78,64061,30.6
62,GAS,1,79,64401,31.1
62,GAS,1,80,67501,31.7
62,GAS,1,81,67511,32.1
62,GAS,1,82,67521,32.4
62,GAS,1,83,65521,33
62,GAS,1,84,65179,33.6
62,GAS,1,85,65169,34
62,GAS,1,86,65159,34.5
62,GAS,1,87,65209,34.9
62,GAS,1,88,65009,35.4
62A,GAS,1,1,65009,0
62A,GAS,1,2,65201,0.5
62A,GAS,1,3,65151,0.9
62A,GAS,1,4,65161,1.2
62A,GAS,1,5,65171,1.7
62A,GAS,1,6,65529,2.2
62A,GAS,1,7,67529,2.9
62A,GAS,1,8,67519,3.3
62A,GAS,1,9,67509,3.6
62A,GAS,1,10,64409,4.3
62A,GAS,1,11,64069,4.7
62A,GAS,1,12,64071,5.3
62A,GAS,1,13,64039,5.8
62A,GAS,1,14,64371,6.2
62A,GAS,1,15,64381,6.5
62A,GAS,1,16,64391,6.8
62A,GAS,1,17,63351,7.1
62A,GAS,1,18,63341,7.5
62A,GAS,1,19,63249,8.1
62A,GAS,1,20,63139,8.6
62A,GAS,1,21,63261,9.2
62A,GAS,1,22,63271,9.5
62A,GAS,1,23,63281,9.8
62A,GAS,1,24,63291,10.2
62A,GAS,1,25,63301,10.5
62A,GAS,1,26,62221,10.8
62A,GAS,1,27,62049,11.4
62A,GAS,1,28,62039,11.6
62A,GAS,1,29,62029,12
62A,GAS,1,30,62019,12.2
62A,GAS,1,31,70309,12.5
62A,GAS,1,32,70299,12.7
62A,GAS,1,33,70289,13
62A,GAS,1,34,70149,13.5
62A,GAS,1,35,70139,13.9
62A,GAS,1,36,70129,14.2
62A,GAS,1,37,70039,14.6
62A,GAS,1,38,70029,14.9
62A,GAS,1,39,70019,15.3
62A,GAS,1,40,81099,15.7
62A,GAS,1,41,81089,16
63,SBST,1,1,82009,0
63,SBST,1,2,82061,0.5
63,SBST,1,3,83101,0.9
63,SBST,1,4,83111,1.2
63,SBST,1,5,72011,1.7
63,SBST,1,6,71099,2
63,SBST,1,7,71139,2.4
63,SBST,1,8,71101,2.9
63,SBST,1,9,71111,3.3
63,SBST,1,10,71201,3.7
63,SBST,1,11,71211,4
63,SBST,1,12,71221,4.3
63,SBST,1,13,71169,4.5
63,SBST,1,14,70379,4.8
63,SBST,1,15,70201,5
63,SBST,1,16,70211,5.4
63,SBST,1,17,70221,5.9
63,SBST,1,18,70231,6.3
63,SBST,1,19,70241,6.6
63,SBST,1,20,70019,7
63,SBST,1,21,81099,7.4
63,SBST,1,22,81089,7.8
63,SBST,1,23,80089,8.3
63,SBST,1,24,80069,8.7
63,SBST,1,25,80049,9.2
63,SBST,1,26,80039,9.4
63,SBST,1,27,80029,9.9
63,SBST,1,28,01339,10.4
63,SBST,1,29,01329,10.8
63,SBST,1,30,01229,11.3
63,SBST,1,31,01139,11.7
63,SBST,1,32,01039,12
63,SBST,1,33,01029,12.2
63,SBST,1,34,04168,12.8
63,SBST,1,35,04249,13
63,SBST,1,36,05029,13.4
63,SBST,1,38,05131,14
63,SBST,1,39,05039,14.4
63,SBST,1,40,05019,14.7
63,SBST,1,41,06011,15.2
63,SBST,1,42,06051,15.8
63,SBST,1,43,10141,16.1
63,SBST,1,44,10151,16.5
63,SBST,1,45,10161,16.7
63,SBST,1,46,10171,17.1
63,SBST,1,47,10181,17.4
63,SBST,1,48,10191,17.6
63,SBST,1,49,10481,17.8
63,SBST,1,50,10459,18
63,SBST,1,51,10429,18.5
63,SBST,1,52,10419,18.7
63,SBST,1,53,10409,18.9
63,SBST,1,54,10599,19.3
63,SBST,1,55,10401,19.7
63,SBST,1,56,10411,19.9
63,SBST,1,57,10421,20.2
63,SBST,1,58,10451,20.6
63,SBST,1,59,10489,20.7
63,SBST,1,60,10199,20.9
63,SBST,1,61,10189,21.2
63,SBST,1,62,10179,21.5
63,SBST,1,63,10169,22
63,SBST,1,64,10149,22.6
63,SBST,1,65,06049,23
63,SBST,1,66,06029,23.5
63,SBST,1,67,05013,24.3
63,SBST,1,68,05023,24.7
63,SBST,1,69,04222,25
63,SBST,1,70,04142,25.5
63,SBST,1,71,01012,26
63,SBST,1,72,01112,26.5
63,SBST,1,73,01121,27.1
63,SBST,1,74,01211,27.4
63,SBST,1,75,01311,27.7
63,SBST,1,76,80011,28.3
63,SBST,1,77,80031,28.8
63,SBST,1,78,80051,29.1
63,SBST,1,79,80071,29.5
63,SBST,1,80,80091,30
63,SBST,1,81,81081,30.2
63,SBST,1,82,81091,30.6
63,SBST,1,83,70011,31
63,SBST,1,84,70151,31.6
63,SBST,1,85,70161,31.9
63,SBST,1,86,70171,32.3
63,SBST,1,87,70181,32.5
63,SBST,1,88,70191,32.7
63,SBST,1,89,70371,32.9
63,SBST,1,90,71161,33.2
63,SBST,1,91,71229,33.4
63,SBST,1,92,71219,33.7
63,SBST,1,93,71209,34
63,SBST,1,94,71119,34.4
63,SBST,1,95,71109,34.8
63,SBST,1,96,71131,35.4
63,SBST,1,97,71091,35.7
63,SBST,1,98,72019,36.1
63,SBST,1,99,83119,36.8
63,SBST,1,100,83109,37
63,SBST,1,101,82069,37.7
63,SBST,1,102,82221,38.2
63,SBST,1,103,82009,38.8
63A,SBST,1,1,82009,0
63A,SBST,1,2,82061,0.5
63A,SBST,1,3,83101,0.9
63A,SBST,1,4,83111,1.2
63A,SBST,1,5,72011,1.7
63A,SBST,1,6,71099,2
63A,SBST,1,7,71139,2.4
63A,SBST,1,8,71101,2.9
63A,SBST,1,9,71111,3.3
63A,SBST,1,10,71201,3.7
63A,SBST,1,11,71211,4
63A,SBST,1,12,71221,4.3
63A,SBST,1,13,71169,4.5
63A,SBST,1,14,70379,4.8
63A,SBST,1,15,70201,5
63A,SBST,1,16,70211,5.4
63A,SBST,1,17,70221,5.9
63A,SBST,1,18,70231,6.3
63A,SBST,1,19,70241,6.6
63A,SBST,1,20,70019,7
63A,SBST,1,21,81099,7.4
63A,SBST,1,22,81089,7.8
63A,SBST,1,23,80089,8.3
63A,SBST,1,24,80069,8.7
63A,SBST,1,25,80049,9.2
63A,SBST,1,26,80039,9.4
63A,SBST,1,27,80029,9.9
63A,SBST,1,28,01339,10.4
63A,SBST,1,29,01329,10.8
63A,SBST,1,30,01229,11.3
63A,SBST,1,31,01139,11.7
63A,SBST,1,32,01039,12
63A,SBST,1,33,01029,12.2
63A,SBST,1,34,04168,12.8
63A,SBST,1,35,04249,13
63A,SBST,1,36,05029,13.4
63A,SBST,1,38,05131,14
63A,SBST,1,39,05039,14.4
63A,SBST,1,40,05019,14.7
63A,SBST,1,41,06011,15.2
63A,SBST,1,42,06051,15.8
63A,SBST,1,43,10141,16.1
63A,SBST,1,44,10151,16.5
63A,SBST,1,45,10161,16.7
63A,SBST,1,46,10171,17.1
63A,SBST,1,47,10181,17.4
63A,SBST,1,48,10191,17.6
63A,SBST,1,49,10481,17.8
63A,SBST,1,50,10459,18
63A,SBST,1,51,10429,18.5
63A,SBST,1,52,10419,18.7
63A,SBST,1,53,10409,18.9
63A,SBST,1,54,10599,19.3
63M,SBST,1,1,82009,0
63M,SBST,1,2,82061,0.5
63M,SBST,1,3,83101,0.9
63M,SBST,1,4,83111,1.2
63M,SBST,1,5,72011,1.7
63M,SBST,1,6,71099,2
63M,SBST,1,7,71139,2.3
63M,SBST,1,8,71101,2.8
63M,SBST,1,9,71111,3.2
63M,SBST,1,10,71201,3.6
63M,SBST,1,11,71211,3.9
63M,SBST,1,12,71221,4.2
63M,SBST,1,13,71169,4.4
63M,SBST,1,14,70379,4.7
63M,SBST,1,15,70201,4.9
63M,SBST,1,16,70211,5.3
63M,SBST,1,17,70221,5.8
63M,SBST,1,18,70171,6
63M,SBST,1,19,70181,6.2
63M,SBST,1,20,70191,6.4
63M,SBST,1,21,70371,6.6
63M,SBST,1,22,71161,6.9
63M,SBST,1,23,71229,7.1
63M,SBST,1,24,71219,7.4
63M,SBST,1,25,71209,7.7
63M,SBST,1,26,71119,8.1
63M,SBST,1,27,71109,8.5
63M,SBST,1,28,71131,9.1
63M,SBST,1,29,71091,9.4
63M,SBST,1,30,72019,9.8
63M,SBST,1,31,83119,10.5
63M,SBST,1,32,83109,10.7
63M,SBST,1,33,82069,11.4
63M,SBST,1,34,82221,11.9
63M,SBST,1,35,82009,12.6
64,SBST,1,1,80289,0
64,SBST,1,2,80249,0.2
64,SBST,1,3,80231,0.4
64,SBST,1,4,81091,0.7
64,SBST,1,5,70011,1.1
64,SBST,1,6,70021,1.5
64,SBST,1,7,70031,1.8
64,SBST,1,8,70119,2.2
64,SBST,1,9,70109,2.6
64,SBST,1,10,60219,3
64,SBST,1,11,60179,3.4
64,SBST,1,12,60159,3.6
64,SBST,1,13,60139,3.9
64,SBST,1,14,60119,4.4
64,SBST,1,15,60099,4.9
64,SBST,1,16,07329,5.2
64,SBST,1,17,07319,5.5
64,SBST,1,18,07419,6
64,SBST,1,19,07529,6.3
64,SBST,1,20,07517,6.8
64,SBST,1,21,04029,7
64,SBST,1,22,08041,7.5
64,SBST,1,24,08019,8.2
64,SBST,1,25,04329,8.7
64,SBST,1,26,06161,9.3
64,SBST,1,27,06151,9.6
64,SBST,1,28,06141,10
64,SBST,1,29,10221,10.3
64,SBST,1,30,10231,10.7
64,SBST,1,31,10389,11.1
64,SBST,1,32,10171,11.6
64,SBST,1,33,10181,11.9
64,SBST,1,34,10191,12.1
64,SBST,1,35,10201,12.4
64,SBST,1,36,10281,12.8
64,SBST,1,37,10291,13.2
64,SBST,1,38,11541,13.8
64,SBST,1,39,11551,14.1
64,SBST,1,40,11561,14.3
64,SBST,1,41,11579,14.6
64,SBST,1,42,11589,14.7
64,SBST,1,43,11599,14.9
64,SBST,1,44,11609,15.2
64,SBST,1,45,11029,15.4
64,SBST,1,46,11521,15.9
64,SBST,1,47,11531,16.3
64,SBST,1,48,10299,16.8
64,SBST,1,49,10209,17.6
64,SBST,1,50,10199,17.9
64,SBST,1,51,10189,18.2
64,SBST,1,52,10179,18.5
64,SBST,1,53,10381,18.9
64,SBST,1,54,10239,19.4
64,SBST,1,55,10229,19.7
64,SBST,1,56,06149,20
64,SBST,1,57,06159,20.3
64,SBST,1,58,06169,20.7
64,SBST,1,59,04321,21.3
64,SBST,1,60,04311,21.6
64,SBST,1,61,08011,21.8
64,SBST,1,62,08058,22.6
64,SBST,1,63,08079,22.9
64,SBST,1,64,07011,23.1
64,SBST,1,65,07021,23.4
64,SBST,1,66,07031,23.7
64,SBST,1,67,07111,24.1
64,SBST,1,68,07211,24.7
64,SBST,1,69,07221,25
64,SBST,1,70,60101,25.4
64,SBST,1,71,60121,25.7
64,SBST,1,72,60141,26.1
64,SBST,1,73,60161,26.4
64,SBST,1,74,60211,27.2
64,SBST,1,75,70101,27.6
64,SBST,1,76,70111,28
64,SBST,1,77,70039,28.5
64,SBST,1,78,70029,28.8
64,SBST,1,79,70019,29.2
64,SBST,1,80,80239,29.9
64,SBST,1,81,80229,30.2
64,SBST,1,82,80289,30.5
65,SBST,1,1,75009,0
65,SBST,1,2,76059,0.6
65,SBST,1,3,76111,0.8
65,SBST,1,4,76121,1.1
65,SBST,1,5,76281,1.4
65,SBST,1,6,75069,2.2
65,SBST,1,7,75349,2.6
65,SBST,1,8,84609,2.9
65,SBST,1,9,84639,3.2
65,SBST,1,10,84619,3.4
65,SBST,1,11,84629,3.7
65,SBST,1,12,84479,4
65,SBST,1,13,84469,4.4
65,SBST,1,14,84481,5
65,SBST,1,15,84491,5.5
65,SBST,1,16,72079,5.9
65,SBST,1,17,72069,6.2
65,SBST,1,18,72029,6.6
65,SBST,1,19,71099,7
65,SBST,1,20,71139,7.4
65,SBST,1,21,71129,7.7
65,SBST,1,22,71149,8
65,SBST,1,23,71159,8.3
65,SBST,1,24,71169,8.6
65,SBST,1,25,70379,8.9
65,SBST,1,26,70201,9.1
65,SBST,1,27,70211,9.5
65,SBST,1,28,70221,10
65,SBST,1,29,70231,10.4
65,SBST,1,30,70241,10.7
65,SBST,1,31,70021,11
65,SBST,1,32,70031,11.3
65,SBST,1,33,70119,11.7
65,SBST,1,34,70109,12.1
65,SBST,1,35,60219,12.5
65,SBST,1,36,60179,12.9
65,SBST,1,37,60159,13.1
65,SBST,1,38,60139,13.4
65,SBST,1,39,60119,13.9
65,SBST,1,40,60099,14.4
65,SBST,1,41,07329,14.7
65,SBST,1,42,07319,15
65,SBST,1,43,07419,15.5
65,SBST,1,44,07529,15.8
65,SBST,1,45,07517,16.3
